,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
585,Norilsk Nickel,24.86,8.235,2.5408,16.457,586,Materials,Diversified Metals & Mining,Asia,Russia,Russia,,Vladimir Olegovich Potanin,http://www.forbes.com/companies/norilsk-nickel/,0.15439022908185002,0.30853673345476595,"Nornickel (Russian: «Норникель» until 2016 Norilsk Nickel, Russian: ГМК «Норильский никель») is a Russian nickel and palladium mining and smelting company. Its largest operations are located in the Norilsk–Talnakh area near the Yenisei River, in northern Russia. It also has holdings near the Kola Peninsula at Nikel, Zapolyarny, and Monchegorsk; in western Finland at Harjavalta; and in southern Africa in Botswana and South Africa.
Norilsk Nickel is headquartered in Moscow and is the world's leading producer of nickel and palladium. It is ranked among the top ten copper producers.
The company is listed on MICEX-RTS. By December 2019, the key shareholders were Vladimir Potanin's Olderfrey Holdings Ltd (34.57%), Oleg Deripaska's Rusal (27.82%) and Roman Abramovich's Crispian Investments Ltd.In December 2010, Norilsk made a share buyback offer for Rusal's 25% share in the company for US$12 billion, but the offer was declined. In March 2019, Abramovich sold a 1.7% stake in the company for US$ 551million predominately to British-based and Russian investors. Potanin and Deripaska's Rusal were blocked from purchasing any shares.The plant at Nikel, Murmansk Oblast is expected to [permanently] close 23 December 2020, according to a November 2020 NRK article."
586,Atlantia,21.1,5.979,1.2409999999999999,41.513000000000005,587,Industrials,Other Transportation,Europe,Italy,Italy,,Giovanni Castellucci,http://www.forbes.com/companies/atlantia/,0.0298942499939778,0.207559792607459,"Atlantia SpA (formerly Autostrade) is an Italian holding company active in the infrastructure sector, including motorways, airport infrastructure and transport services. The group manages 14,000 km (8,700 mi) of toll motorways, Fiumicino and Ciampino airports in Italy and the three airstrips of Nice, Cannes-Mandelieu and Saint Tropez in France with more than 60 million passengers a year.It is listed on the Borsa Italiana and is a constituent of the FTSE MIB index.
The main shareholders are: Edizione (a company of the Benetton family), GIC Pte Ltd, the CRT Foundation, Lazard Asset Management, HSBC Holdings.Although the main motorways in Italy are owned by Atlantia, some of the maintenance work is operated by the state-owned ANAS corporation.

"
587,Tesco,19.218,78.433,0.2315,61.781000000000006,587,Consumer Staples,Food Retail,Europe,United Kingdom,United Kingdom,,David Lewis,http://www.forbes.com/companies/tesco/,0.0037471067156569205,0.0029515637550520803,"Tesco plc (), trading as Tesco, is a British multinational groceries and general merchandise retailer headquartered in Welwyn Garden City, England. It is the third-largest retailer in the world measured by gross revenues and the ninth-largest in the world measured by revenues. It has shops in five countries across Europe, and is the market leader of groceries in the UK (where it has a market share of around 28.4%).Tesco was founded in 1919 by Jack Cohen as a group of market stalls in Hackney, London. The Tesco name first appeared in 1924, after Cohen purchased a shipment of tea from T. E. Stockwell and combined those three initials with the first two letters of his surname, and the first Tesco shop opened in 1931 in Burnt Oak, Barnet. His business expanded rapidly, and by 1939 he had over 100 Tesco shops across the country.Tesco has expanded globally since the early 1990s, with operations in 11 other countries in the world. The company pulled out of the US in 2013, but as of 2018 continues to see growth elsewhere. Since the 1960s, Tesco has diversified into areas such as the retailing of books, clothing, electronics, furniture, toys, petrol, software, financial services, telecoms and internet services. In the 1990s Tesco repositioned itself from being a downmarket high-volume low-cost retailer, attempting to attract a range of social groups with its low-cost ""Tesco Value"" range (launched 1993) and premium ""Tesco Finest"" range.
Tesco is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index. It had a market capitalisation of approximately £18.1 billion as of 22 April 2015, the 28th-largest of any company with a primary listing on the London Stock Exchange."
588,MGM Resorts,16.141,9.455,1.1014,28.906999999999996,589,Consumer Discretionary,Casinos & Gaming,North America,United States,Nevada,Nevada,"James Joseph Murren, CFA",http://www.forbes.com/companies/mgm-resorts/,0.0381014979070813,0.11648863035431,"MGM Resorts International is an American global hospitality and entertainment company operating destination resorts in Las Vegas, Massachusetts, Detroit, Mississippi, Maryland, and New Jersey, including Bellagio, Mandalay Bay, MGM Grand, and Park MGM. In January 2019 the company took over Empire City Casino in Yonkers, New York, and also opened MGM National Harbor in Maryland and MGM Springfield in Massachusetts. The company has a majority interest in MGM China Holdings Limited, which owns the MGM Macau resort and casino, and is developing a gaming resort in Cotai. MGM Resorts owns 50 percent of CityCenter in Las Vegas, which features Aria Resort & Casino. It has a majority controlling interest in MGM Growth Properties, a real estate investment trust.The company began operations in 1987 as MGM Grand, Inc. and became MGM Mirage in 2000, after acquiring Mirage Resorts. In the mid-2000s, growth of its non-gaming (lodging, food, retail) revenue began to outpace gaming receipts and demand for high-rise condominiums was surging, with median property prices in Las Vegas twice the national average. The company shifted its focus from owning and operating resorts and casinos to developing and building real estate in the leisure and gaming industry—launching the massive CityCenter mixed-use project, which was at the time of its construction the world's largest construction site and ranks as one of the most expensive real estate projects in history. City Center's development coincided with the global financial crisis, causing more than $1 billion in writedowns in its valuation.Billionaire investor Kirk Kerkorian and his Tracinda Corporation were, until 2009, the majority shareholders of MGM Mirage;  Kerkorian was the former owner of the Metro-Goldwyn-Mayer movie studio, from which MGM Grand derived its name. Following a $1 billion stock offering by MGM Mirage amidst the global credit crunch, Tracinda's shares were diluted from 53.8 percent to 39 percent. On June 15, 2010, shareholders voted for MGM Mirage to change its name to ""MGM Resorts International""."
589,Dollar Tree,18.339000000000002,20.719,0.8963,15.95,590,Consumer Discretionary,Discount Stores,North America,United States,Virginia,Virginia,Bob Sasser,http://www.forbes.com/companies/dollar-tree/,0.0561943573667712,0.0432598098363821,"Dollar Tree, Inc., formerly known as Only $1.00, is an American chain of discount variety stores that sells items for $1 or less. Headquartered in Chesapeake, Virginia, it is a Fortune 500 company and operates 15,115 stores throughout the 48 contiguous U.S. states and Canada. Its stores are supported by a nationwide logistics network of twenty four distribution centers. The company operates one-dollar stores under the names of Dollar Tree and Dollar Bills. The company also operates a multi-price-point variety chain under the Family Dollar banner.
Dollar Tree competes in the dollar store and low-end retail markets. Each Dollar Tree stocks a variety of products including national, regional, and private-label brands. Departments found in a Dollar Tree store include health and beauty, food and snacks, party, seasonal décor, housewares, glassware, dinnerware, household cleaning supplies, candy, toys, gifts, gift bags and wrap, stationery, craft supplies, teaching supplies, automotive, electronics, pet supplies, and books. Most Dollar Tree stores also sell frozen foods and dairy items such as milk, eggs, pizza, ice cream, frozen dinners, and pre-made baked goods. In August 2012, the company began accepting manufacturer's coupons at all of its store locations.

"
590,GFNorte,16.241,6.412999999999999,1.0199,61.894,591,Financials,Regional Banks,North America,Mexico,Mexico,,Jose Marcos Ramírez Miguel,http://www.forbes.com/companies/gfnorte/,0.0164781723591948,0.15903633244971202,"Grupo Financiero Banorte, S.A.B. de C.V., doing business as Banorte (Banco Mercantil del Norte) and as Ixe, is a Mexican banking and financial services holding company with headquarters in Monterrey and Mexico City. It is one of the four largest commercial banks of Mexico by assets and loans, and the largest retirement fund administrator.Grupo Financiero Banorte operates its commercial bank under the brands Banorte and Ixe, offering savings accounts, credit cards, payday loans, mortgages, commercial loans and auto loans. Its performing loan portfolio was of US$35 billion in 2014. It also performs insurance, pension, leasing, and brokerage activities.
Banorte has 1,269 branches and 7,297 ATMs nationwide. It can also receive deposits through more than 5,200 commercial establishments, such as drug stores, convenience stores, and supermarkets.Grupo Financiero Banorte is listed on the Mexican Stock Exchange, on the Latibex, and on the U.S. OTC securities market through ADRs. It is a constituent of the IPC, the main benchmark index of the Mexican Stock Exchange, and of the S&P Latin America 40, which includes leading, blue chip companies from Latin America.

"
591,Broadcom,87.59700000000001,15.607999999999999,-1.8769999999999998,49.617,592,Information Technology,Semiconductors,Asia,Singapore,Singapore,,Hock E. Tan,http://www.forbes.com/companies/broadcom/,-0.0378297760848096,-0.12025884161968199,"Broadcom Inc. is an American designer, developer, manufacturer and global supplier of a wide range of semiconductor and infrastructure software products.  Broadcom's product offerings serve the data center, networking, software, broadband, wireless, and storage and industrial markets.
Tan Hock Eng is the company's president and CEO. The company is headquartered in San Jose, California. Avago Technologies Limited took the Broadcom part of the Broadcom Corporation name after acquiring it in January 2016. The ticker symbol AVGO that represented old Avago now represents the new merged entity. The Broadcom Corporation ticker symbol BRCM was retired.
Broadcom has a long history of corporate transactions (or attempted transactions) with other prominent corporations mainly in the high-technology space.
In October 2019, the European Union issued an interim antitrust order against Broadcom concerning anticompetitive business practices which allegedly violate European Union competition law."
592,Woori Bank,8.246,9.544,0.9091,257.23,592,Financials,Regional Banks,Asia,South Korea,South Korea,,Kwang-Goo Lee,http://www.forbes.com/companies/woori-bank/,0.0035341911907631296,0.0952535624476111,"Woori Bank (Hangul: 우리은행 Uri Eunhaeng) is a Korean multinational bank headquartered in Seoul. It is one of the four largest domestic banks in South Korea and is showing a strong presence not only for commercial banking but also for corporate finance in the Republic of Korea. It was originally founded in the 19th Century which it renamed and merged multiple times until it finally adopted its current name in 2002. Woori Bank is known the first South Korean bank to support web browsers other than Internet Explorer for online banking in Korea. As of 2020, Woori ranks 95 on the largest bank list in the world in terms of total assets which currently has 311,852 billion in USD as of the end of 2019.

"
593,Guotai Junan Securities,20.285999999999998,4.856,1.4809999999999999,59.248999999999995,594,Financials,Major Banks,Asia,China,China,,De Yang,http://www.forbes.com/companies/guotai-junan-securities/,0.0249962024675522,0.30498352553542,"Guotai Junan Securities Co., Ltd. (GTJA) is one of the largest investment banks and securities companies in the People's Republic of China."
594,Constellation Brands,33.402,7.331,1.5351,18.602,595,Consumer Staples,Beverages,North America,United States,New York,New York,Robert S. Sands,http://www.forbes.com/companies/constellation-brands/,0.08252338458230299,0.20939844495976,"Constellation Brands, Inc., a Fortune 500 company, is an American producer and marketer of beer, wine, and spirits. Constellation is the largest beer import company in the US, measured by sales, and has the third-largest market share (7.4 percent) of all major beer suppliers. It also has investments in medical and recreational cannabis. Based in Victor, New York, Constellation has about 40 facilities and approximately 9,000 employees.The company has more than 100 brands in its portfolio. Wine brands include Robert Mondavi, Richards Wild Irish Rose, Ravenswood Winery, Wild Horse Winery, Clos du Bois, Franciscan Estates, Kim Crawford, Meiomi, Mark West, Ruffino, and The Prisoner. Constellation's beer portfolio includes imported brands such as Corona, Modelo Especial, Negra Modelo, and Pacífico, as well as American craft beer producer Funky Buddha. Spirits brands include Svedka Vodka, Casa Noble Tequila and High West Whiskey, Nelson's Green Brier Tennessee Whiskey.
Constellation Brands is currently embroiled in a water rights dispute over a proposed manufacturing facility in the desert city of Mexicali, Baja California, Mexico. This water comes from the Colorado River, which not only provides Mexicali and the agricultural valley but is also piped to the mountain and coastal cities of Tijuana, Tecate, Rosarito and to some areas of Ensenada."
595,Royal Caribbean Cruises,20.92,8.496,1.2834,22.31,596,Consumer Discretionary,Hotels & Motels,North America,United States,Florida,Florida,Richard D. Fain,http://www.forbes.com/companies/royal-caribbean-cruises/,0.0575257731958763,0.15105932203389802,"Royal Caribbean International (RCI), also formerly known as Royal Caribbean Cruise Line (RCCL), is a cruise line brand founded in 1968 in Norway and organised as a wholly owned subsidiary of Royal Caribbean Group since 1997. Based in Miami, Florida, United States, it is the largest cruise line by revenue and second largest by passengers counts. In 2018, Royal Caribbean International controlled 19.2% of the worldwide cruise market by passengers and 14.0% by revenue. It operates the four largest passenger ships in the world. As of January 2021, the line operates twenty-four ships and has six additional ships on order."
596,Air Products & Chemicals,29.377,9.051,1.4609999999999999,15.956,597,Materials,Specialized Chemicals,North America,United States,Pennsylvania,Pennsylvania,Seifollah Ghasemi,http://www.forbes.com/companies/air-products-chemicals/,0.0915643018300326,0.161418627775936,"Air Products and Chemicals, Inc. is an American international corporation whose principal business is selling gases and chemicals for industrial uses. Air Products' headquarters is in Allentown, Pennsylvania, in the Lehigh Valley region of Pennsylvania, in the United States.  Air Products is the Lehigh Valley's third largest employer, after Lehigh Valley Hospital and St. Luke's Hospital. Leonard P. Pool founded the company in 1940. Air Products’ current CEO and Chairman is Seifi Ghasemi.
On September 17, 2015 Air Products announced its intent to spin off its Materials Technologies business. This new stand alone company has been renamed Versum Materials.

"
597,Infosys,34.926,10.107999999999999,2.1352,11.940999999999999,598,Information Technology,Computer Services,Asia,India,India,,Vishal Sikka,http://www.forbes.com/companies/infosys/,0.178812494765933,0.21123862287297196,"Infosys Limited is an Indian multinational technology company that provides business consulting, information technology and outsourcing services. The company is headquartered in Bangalore, Karnataka, India. Infosys is the second-largest Indian IT company after Tata Consultancy Services by 2017 revenue figures and the 596th largest public company in the world based on revenue. On 29 March 2019, its market capitalisation was $46.52 billion. The credit rating of the company is A− (rating by Standard & Poor's).

"
598,BYD,18.378,15.315,0.7594,20.875,599,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Chuan Fu Wang,http://www.forbes.com/companies/byd/,0.0363784431137725,0.0495853738165197,"BYD Co Ltd (Build Your Dreams) is a Chinese  manufacturer of automobiles, battery-powered bicycles, buses, forklifts, solar panels, rechargeable batteries (varied inc. bulk-storage from renewable energy), trucks, etc. with its corporate headquarters in Shenzhen. It has two major subsidiaries, BYD Automobile and BYD Electronic. It was founded in February 1995.
BYD has grown to become a major manufacturer of automobiles, battery-powered bicycles, buses, truck, forklift, solar panels, rechargeable batteries, and most notably mobile-phone batteries."
599,KeyCorp,18.87,5.355,0.7909999999999999,137.282,600,Financials,Major Banks,North America,United States,Ohio,Ohio,Beth Elaine Mooney,http://www.forbes.com/companies/keycorp/,0.005761862443728971,0.14771241830065399,"KeyBank, the primary subsidiary of KeyCorp, is a regional bank headquartered in Cleveland and is the only major bank based in Cleveland. KeyBank is 29th on the list of largest banks in the United States.
Key's customer base spans retail, small business, corporate, and investment clients.  KeyBank maintains 1,197 branches and 1,572 ATMs, which are in Alaska, Colorado, Connecticut, Delaware, Florida, Idaho, Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Michigan, Minnesota, New Jersey, New York, Ohio, Oregon, Pennsylvania, Rhode Island, Texas, Utah, Vermont, Virginia, Washington, D.C. and Washington. KeyCorp maintains business offices in 39 states.
Key ranked 412th on the 2020 Fortune 500 list based on its 2019 revenue.

"
600,Johnson Controls International,38.478,22.064,-0.457,48.788000000000004,601,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Alex A. Molinaroli,http://www.forbes.com/companies/johnson-controls-international/,-0.009367057473149141,-0.0207124728063814,"Johnson Controls International plc is an American Irish-domiciled multinational conglomerate headquartered in Cork, Ireland, that produces fire, HVAC, and security equipment for buildings. As of mid-2019, it employed 105,000 people in around 2,000 locations across six continents. As of 2017, it was listed as 389th in the Fortune Global 500; in 2017, it became ineligible for the Fortune 500, as it was headquartered outside the U.S.The company was formed via the merger of American company Johnson Controls with Tyco International, announced on 25 January 2016. The merger led to the avoidance of U.S. taxes on its foreign market operations and a financial windfall for the CEO of Johnson Controls at that time, Alex Molinaroli. As of November 2018, Johnson Control's tax inversion to Ireland is the 3rd largest U.S. tax inversion in history."
601,Asahi Kasei,13.130999999999998,17.02,1.0092,20.067999999999998,602,Materials,Diversified Chemicals,Asia,Japan,Japan,,Ichiro Itoh,http://www.forbes.com/companies/asahi-kasei/,0.0502890173410405,0.0592949471210341,"Asahi Kasei Corporation (旭化成株式会社, Asahi Kasei Kabushiki-gaisha, styled as AsahiKASEI) is a multinational Japanese chemical company. Its main products are chemicals and materials science.
It was founded in May 1931, using the paid in capital of  Nobeoka Ammonia Fiber Co., Ltd, a Nobeoka, Miyazaki based producer of ammonia, nitric acid, and other chemicals.  Now headquartered in Tokyo, with offices and plants across Japan, as well as China, Singapore, Thailand, U.S.A. and Germany.
The company is listed on the first section of Tokyo Stock Exchange and is a constituent of the TOPIX 100 and Nikkei 225 stock market indices.

"
602,New World Development,12.082,7.103,1.2499,54.222,603,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Guan Zhan Chen,http://www.forbes.com/companies/new-world-development/,0.0230515288997086,0.17596790088694897,"New World Development Company Limited (NWD), is a Hong Kong-based company focused on  property, infrastructure and services, department stores and hotels. It was established on 29 May 1970 by Cheng Yu-tung. The company is publicly listed on the Stock Exchange of Hong Kong Limited (SEHK: 17) since 23 November 1972 and is a constituent stock of Hong Kong Hang Seng Index.Over the last four decades, the group has also actively participated in various businesses in Mainland China and established itself as one of the largest foreign direct investors in the country. The group's existing investments in Mainland China has exceeded US$16.5 billion, spreading across four municipalities and over 19 provinces."
603,Siam Cement,19.085,12.002,1.5897,15.071,604,Materials,Specialized Chemicals,Asia,Thailand,Thailand,,Roongrote Rangsiyopash,http://www.forbes.com/companies/siam-cement/,0.10548072457036699,0.13245292451258098,"The Siam Cement Group Public Company Limited (SCG; SET: SCC) is the largest and oldest cement and building material company in Thailand and Southeast Asia. In 2016, SCG was also ranked as the second largest company in Thailand and the 604th largest public company in the world by Forbes. The company is SET50 and SETHD-listed and an industry benchmark. The company's major shareholder is the Crown Property Bureau, which owns 30 percent of Siam Cement's shares.
Consolidated revenues were 450 billion baht (US$14 billion) in FY2017. The cement and building materials unit contributed 38 percent; 44 percent from the chemicals unit; and 18 percent from the packaging unit. In 2016, SCG was ranked No.1 of the top graduate employer in Thailand polled by Asia Internship ProgramSCG was founded to set up the first cement plant in Bangkok, Thailand by a royal decree of King Rama VI (Vajiravudh) in 1913. Since then, the company has expanded into various businesses with three core business units: SCG Cement-building materials; SCG Chemicals; and SCG Packaging. Now, SCG heavily invests their company into Southeast Asia regions including packaging businesses in Malaysia, a petrochemical complex in Vietnam, and many cement plants around the regions.
SCG employs approximately 54,000 employees. The products are marketed domestically and exported to all regions of the world. Cementhai Holding Co., Ltd. oversees SCG's investment in various businesses. Most are joint ventures with internationally renowned companies, for example, Kubota, Yamato Kogyo, Aisin Takaoka Group, Nippon Steel, Toyota Motor, Michelin, Hayes Lemmerz, Siam Mitsui,and Dow Chemical company.

"
604,Toray Industries,14.184000000000001,18.555999999999997,0.8359,20.691,605,Materials,Diversified Chemicals,Asia,Japan,Japan,,Akihiro Nikkaku,http://www.forbes.com/companies/toray-industries/,0.0403992073848533,0.0450474240137961,"Toray Industries, Inc. (東レ株式会社, Tōre Kabushiki-gaisha) is a multinational corporation headquartered in Japan that specializes in industrial products centered on technologies in organic synthetic chemistry, polymer chemistry, and biochemistry.
Its founding business areas were fibers and textiles, as well as plastics and chemicals.  The company has also diversified into areas such as pharmaceuticals, biotechnology and R&D, medical products, reverse osmosis bigmembranes, electronics, IT-products, housing and engineering, as well as advanced composite materials.
The company is listed on the first section of Tokyo Stock Exchange and is a constituent of the TOPIX 100 and Nikkei 225 stock market indices."
605,Grupo Mexico,23.656,8.177,1.1065,22.824,606,Materials,Diversified Metals & Mining,North America,Mexico,Mexico,,Germán Larrea Mota-Velasco,http://www.forbes.com/companies/grupo-mexico/,0.0484796705222573,0.135318576495047,"Grupo México is a Mexican conglomerate that operates through the following divisions: Mining (Minera Mexico), Transportation (GMxT), Infrastructure and Fundacion Gruo Mexico. 
Its mining Division is the leading Copper producer in Mexico and the third largest copper producer in the world through ASARCO.
It´s transportation division operates the largest rail fleet in México, with 11,000 km of rails track and more than 800 engines and 26,300 coaches. It interconnects five major inland Mexican cities, five cities along the border with the United States, 13 seaports (5 on the Pacific Ocean, and 8 on the Gulf of Mexico)."
606,E.ON,16.887999999999998,59.776,-9.3474,70.388,607,Utilities,Electric Utilities,Europe,Germany,Germany,,"Johannes Teyssen, LLD",http://www.forbes.com/companies/eon/,-0.132798204239359,-0.156373795503212,"E.ON SE is a European electric utility company based in Essen, Germany. It runs one of the world's largest investor-owned electric utility service providers. The name comes from the Greek word aeon which means age. The company is a component of the Euro Stoxx 50 stock market index, DAX stock index and a member of the Dow Jones Global Titans 50 index.It operates in over 30 countries and has over 33 million customers. Its chief executive officer (Vorstandsvorsitzender) is Johannes Teyssen.E.ON was created in 2000 through the merger of VEBA and VIAG. In 2016, it separated its conventional power generation and energy trading operations into a new company, Uniper, while retaining retail, distribution and nuclear operations. E.ON sold its stake in Uniper through a stock market listing and sold the remaining stock to the Finnish utility Fortum.
In March 2018, it was announced that E.ON would acquire renewable energy utility Innogy through a complex €43 billion asset swap deal between E.ON, Innogy and RWE. The deal was approved by the EU antitrust authorities in September 2019.In 2019, E.ON became the first of the ""big six"" UK power companies to switch all of its British electricity customers entirely to renewable electricity."
607,Dell Technologies,13.475,61.948,-3.6910000000000003,118.206,608,Information Technology,Computer Hardware,North America,United States,Texas,Texas,Michael Saul Dell,http://www.forbes.com/companies/dell-technologies/,-0.0312251493156016,-0.0595822302576354,"Dell Technologies Inc. is an American multinational technology company headquartered in Round Rock, Texas. It was formed as a result of the September 2016 merger of Dell and EMC Corporation (which later became Dell EMC).Dell's products include personal computers, servers, smartphones, televisions, computer software, computer security and network security, as well as information security services. Dell ranked 35th on the 2018 Fortune 500 rankings of the largest United States corporations by total revenue."
608,Nokia,30.349,26.121,-0.7489,49.215,608,Information Technology,Communications Equipment,Europe,Finland,Finland,,Rajeev Suri,http://www.forbes.com/companies/nokia/,-0.0152169054150157,-0.0286704184372727,"Nokia Corporation (natively Nokia Oyj, referred to as Nokia; Finnish: [ˈnokiɑ], UK: , US: ) is a Finnish multinational telecommunications, information technology, and consumer electronics company, founded in 1865. Nokia's headquarters are in Espoo, Finland, in the greater Helsinki metropolitan area. In 2018, Nokia employed approximately 103,000 people across over 100 countries, did business in more than 130 countries, and reported annual revenues of around €23 billion. Nokia is a public limited company listed on the Helsinki Stock Exchange and New York Stock Exchange. It is the world's 415th-largest company measured by 2016 revenues according to the Fortune Global 500, having peaked at 85th place in 2009. It is a component of the Euro Stoxx 50 stock market index.The company has operated in various industries over the past 150 years. It was founded as a pulp mill and had long been associated with rubber and cables, but since the 1990s has focused on large-scale telecommunications infrastructure, technology development, and licensing. Nokia is a major contributor to the mobile telephony industry, having assisted in the development of the GSM, 3G, and LTE standards (and currently in 5G), and was once the largest worldwide vendor of mobile phones and smartphones. After a partnership with Microsoft and Nokia's subsequent market struggles, Microsoft bought its mobile phone business, creating Microsoft Mobile as its successor in 2014. After the sale, Nokia began to focus more on its telecommunications infrastructure business and on Internet of things technologies, marked by the divestiture of its Here mapping division and the acquisition of Alcatel-Lucent, including its Bell Labs research organization. The company then also experimented with virtual reality and digital health, the latter through the purchase of Withings. The Nokia brand returned to the mobile and smartphone market in 2016 through a licensing arrangement with HMD Global. Nokia continues to be a major patent licensor for most large mobile phone vendors. As of 2018, Nokia is the world's third-largest network equipment manufacturer.The company was viewed with national pride by Finns, as its mobile phone business made it by far the largest worldwide company and brand from Finland. At its peak in 2000, during the telecoms bubble, Nokia accounted for 4% of the country's GDP, 21% of total exports, and 70% of the Helsinki Stock Exchange market capital."
609,Eletrobrás,7.195,17.427,0.983,52.386,610,Utilities,Electric Utilities,South America,Brazil,Brazil,,"Wilson Pinto Ferreira, Jr.",http://www.forbes.com/companies/eletrobras/,0.018764555415569,0.0564067251965341,"Eletrobras (Portuguese pronunciation: [eˌlɛtɾoˈbɾas], full name: Centrais Elétricas Brasileiras S.A.) is a major Brazilian electric utilities company. The company's headquarters are located in Rio de Janeiro. 
It is Latin America's biggest power utility company, tenth largest in the world, and is also the fourth largest clean energy company in the world. Eletrobras holds stakes in a number of Brazilian electric companies, so that it generates about 40% and transmits 69% of Brazil's electric supply. The company's generating capacity is about 51,000 MW, mostly in hydroelectric plants. The Brazilian federal government owns 52% stake in Eletrobras, the rest of the shares are traded on BM&F Bovespa. The stock is part of the Ibovespa index. It is also traded on the Nasdaq Stock Market and on the Madrid Stock Exchange."
610,Legend Holding,7.005,44.321000000000005,0.7324,46.372,610,Information Technology,Computer Hardware,Asia,China,China,,Li Nan Zhu,http://www.forbes.com/companies/legend-holding/,0.015794013628914,0.0165248979039282,"Legend Holdings Corporation (联想控股股份有限公司) is a Chinese investment holding company with interests in finance, real estate, and information technology, and the controlling shareholder of its better-known associate company, the Lenovo Group. Formed by the Chinese Academy of Sciences, Lenovo was originally Legend Computer, until the English name was changed in 2004. Its Chinese name however remains the same, 联想 (Liánxiǎng).

"
611,Dollar General,19.072,21.987,1.2511,11.864,612,Consumer Discretionary,Discount Stores,North America,United States,Tennessee,Tennessee,Todd J. Vasos,http://www.forbes.com/companies/dollar-general/,0.10545347269049199,0.0569018056124073,"Dollar General Corporation is an American chain of variety stores headquartered in Goodlettsville, Tennessee. As of January 2020, Dollar General operates 16,278 stores in the continental United States.The company began in 1939 as a family-owned business called J.L. Turner and Son in Scottsville, Kentucky, owned by James Luther Turner and Cal Turner. In 1955, the name changed to Dollar General Corporation and in 1968 the company went public on the New York Stock Exchange. Fortune 500 recognized Dollar General in 1999 and in 2020 reached #112. Dollar General has grown to become one of the most profitable stores in the rural United States with revenue reaching around $27 billion in 2019."
612,Banco de Sabadell,10.005,7.775,0.7859,224.143,613,Financials,Regional Banks,Europe,Spain,Spain,,Jaime Guardiola Romojaro,http://www.forbes.com/companies/banco-de-sabadell/,0.0035062437818713897,0.10108038585208999,"Banco de Sabadell, S.A. (Catalan: Banc Sabadell) is a Spanish multinational financial services company headquartered in Alicante and Barcelona, Spain. It is the fifth-largest Spanish banking group. It includes several banks, brands, subsidiaries and associated banks. It is a universal bank and specialises in serving small and medium enterprises (SMEs) and the affluent with a bias towards international trade.
As of January 2016, the total assets of Banco Sabadell Group amounted to €208.628 billion. It has a network of 2,873 branches (2,204 domestic and 669 international), 26,090 employees and 11.4 million customers. It is floated on the Bolsa de Madrid and is part of the IBEX 35.

"
613,Eversource Energy,18.823,7.638999999999999,0.9423,32.053000000000004,614,Utilities,Electric Utilities,North America,United States,Massachusetts,Massachusetts,James J. Judge,http://www.forbes.com/companies/eversource-energy/,0.0293981842573238,0.12335384212593302,"Eversource Energy is a publicly traded, Fortune 500 energy company headquartered in Hartford, Connecticut, and Boston, Massachusetts, with several regulated subsidiaries offering retail electricity, natural gas service and water service to approximately 4 million customers in Connecticut, Massachusetts and New Hampshire.
Following its 2012 merger with Boston-based NSTAR, Northeast Utilities had more than 4,270 circuit miles of electric transmission lines, 72,000 pole miles of distribution lines, and 6,459 miles of natural gas pipeline in New England.On February 2, 2015, the company and all its subsidiaries rebranded themselves as ""Eversource Energy"".  The stock symbol changed on February 19, 2015, from ""NU"" to ""ES"".

"
614,China Taiping Insurance,8.613,21.555999999999997,0.5823,64.434,615,Financials,Diversified Insurance,Asia,Hong Kong,Hong Kong,,Jin Fu Li,http://www.forbes.com/companies/china-taiping-insurance/,0.00903715429742062,0.027013360549267004,"China Taiping Insurance Holdings Company Limited (CTIH) formerly China Insurance International Holdings Company Limited (CIIH), is a Chinese insurance conglomerate. The company has strong Chinese Central Government background despite incorporated in Hong Kong. It is considered as a red chip company.

"
615,Hyundai Heavy Industries,11.047,33.889,0.4518,40.775999999999996,616,Industrials,Heavy Equipment,Asia,South Korea,South Korea,,Hwan-Goo Kang,http://www.forbes.com/companies/hyundai-heavy-industries/,0.0110800470865215,0.0133317595680014,"Hyundai Heavy Industries Co., Ltd. (or HHI) is the world's largest shipbuilding company. Its headquarters are in Ulsan, South Korea. HHI was founded in 1972 by Chung Ju-yung as a division of the Hyundai Group, and in 1974, completed building its first ships.  In 2002, the company was spun-off from its parent company.  HHI has four core business divisions: Shipbuilding, Offshore & Engineering, Industrial Plant & Engineering, and Engine & Machinery. HHI also has five non-core related subsidiaries: Hyundai Electric & Energy Systems, Hyundai Construction Equipment, Hyundai Robotics, Hyundai Heavy Industries Green Energy, and Hyundai Global Service.The Hyundai Group started as a small South Korean construction firm in 1947, headed by its founder, Korean entrepreneur Chung Ju-yung. Another widely known and closely related Korean company, the Hyundai Motor Company, was founded in 1967, five years prior to the founding of the Heavy Industry Group. The motor company was also founded by Chung.
The name is an informal romanisation of the Korean 현대 (hyeondae) meaning ""contemporary"", which was Chung's vision for the group of companies that he founded."
