,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1117,VimpelCom,6.664,9.781,-0.6267,33.849000000000004,1117,Telecommunication Services,Telecommunications services,Europe,Netherlands,Netherlands,,Jean-Yves Charlier,http://www.forbes.com/companies/vimpelcom/,-0.0185145794558185,-0.0640732031489623,"VEON Ltd. is a Dutch-domiciled multinational telecommunication services company headquartered in Amsterdam, Netherlands. It predominantly operates services in the regions of Asia, Africa and Europe. It is the ninth largest mobile network operator in the world by number of subscribers  with 214 million customers. More than half of the company's revenue comes from Russia.VEON's brands include Beeline, Kyivstar, Djezzy, Jazz Pakistan, Banglalink and others.

"
1118,Woodside Petroleum,18.127,5.023,-0.0265,23.839000000000002,1119,Energy,Oil & Gas Operations,Australia,Australia,Australia,,Peter Coleman,http://www.forbes.com/companies/woodside-petroleum/,-0.0011116238097235599,-0.00527573163448139,"Woodside Energy is an Australian petroleum exploration and production company. Woodside is the largest operator of oil and gas production in Australia and also Australia's largest independent dedicated oil and gas company. It is a public company listed on the Australian Securities Exchange and has its headquarters in Perth, Western Australia. In the 2020 Forbes Global 2000, Woodside Petroleum was ranked as the 1328th -largest public company in the world.

"
1119,Power Finance,3.4939999999999998,4.096,0.982,36.58,1120,Consumer Discretionary,Business & Personal Services,Asia,India,India,,Mukesh Goel,http://www.forbes.com/companies/power-finance/,0.0268452706396938,0.23974609375,"Power Finance Corporation Ltd. (P. F. C.) is an Indian financial institution. Established in 1986, it is the financial back bone of Indian Power Sector. PFC's Net worth as on 30 September 2018 is INR 383 billion. PFC is the 8th highest profit making CPSE as per the Department of Public Enterprises Survey for FY 2017–18. PFC is India's largest NBFC and also India's largest infrastructure finance company.
Initially wholly owned by the Government of India, the company issued an initial public offering in January, 2007. The issue was oversubscribed by over 76 times, which is one of the largest for an IPO of any Indian company. PFC is listed on the Bombay Stock Exchange (BSE) and the National Stock Exchange (NSE). It is also an ISO 9001:2000 certified company and enjoys the status of Navratna Company in India. On 6 December 2018, the Government of India approved PFC's takeover of REC. The acquisition transaction was completed on 28 March 2019 with PFC paying almost Rs. 14,500 Crs to the Govt. of India for the 52.63% stake."
1120,Sun Pharma Industries,29.666,4.132,0.6062,7.737,1121,Health Care,Pharmaceuticals,Asia,India,India,,Dilip Shanghvi,http://www.forbes.com/companies/sun-pharma-industries/,0.0783507819568308,0.14670861568247798,"Sun Pharmaceutical Industries Limited (d/b/a Sun Pharma) is an Indian multinational pharmaceutical company headquartered in Mumbai, Maharashtra, that manufactures and sells pharmaceutical formulations and active pharmaceutical ingredients (APIs) primarily in India and the United States. The company offers formulations in various therapeutic areas, such as cardiology, psychiatry, neurology, gastroenterology and diabetology. It also provides APIs such as warfarin, carbamazepine, etodolac, and clorazepate, as well as anti-cancers, steroids, peptides, sex hormones, and controlled substances."
1121,Yamaha Motor,6.347,13.343,0.4958,10.85,1122,Consumer Discretionary,Recreational Products,Asia,Japan,Japan,,Hiroyuki Yanagi,http://www.forbes.com/companies/yamaha-motor/,0.0456958525345622,0.0371580604062055,"Yamaha Motor Co., Ltd. (ヤマハ発動機株式会社, Yamaha Hatsudōki Kabushiki-gaisha) is a Japanese manufacturer of motorcycles, marine products such as boats and outboard motors, and other motorized products. The company was established in 1955 upon separation from Yamaha Corporation (however, Yamaha Corporation is still the largest private company shareholder with 9.92%, as of 2019), and is headquartered in Iwata, Shizuoka, Japan. The company conducts development, production and marketing operations through 109 consolidated subsidiaries as of 2012.Led by Genichi Kawakami, the company’s founder and first president, Yamaha Motor began production of its first product, the YA-1, in 1955. The 125cc motorcycle won the 3rd Mount Fuji Ascent Race in its class.
The company's products includes motorcycles, scooters, motorized bicycles, boats, sail boats, personal water craft, swimming pools, utility boats, fishing boats, outboard motors, 4-wheel ATVs, recreational off-road vehicles, go-kart engines, golf carts, multi-purpose engines, electrical generators, water pumps, snowmobiles, small snow throwers, automobile engines, surface mounters, intelligent machinery, industrial-use unmanned helicopters, electrical power units for wheelchairs and helmets. The company is also involved in the import and sales of various types of products, development of tourist businesses and management of leisure, recreational facilities and related services. Yamaha’s motorcycle sales are the second largest in the world and Yamaha is the world leader in water vehicle sales."
1122,Staples,6.78,21.06,0.379,10.172,1123,Consumer Discretionary,Specialty Stores,North America,United States,Massachusetts,Massachusetts,Ronald Sargent,http://www.forbes.com/companies/staples/,0.0372591427447896,0.0179962013295347,"Staples Inc. is an American office retail company. It is primarily involved in the sale of office supplies and related products, via retail channels and business-to-business (B2B)-oriented delivery operations.
The company opened its first store in Brighton, Massachusetts on May 1, 1986. By 1996, it had reached the Fortune 500, and it later acquired the office supplies company Quill Corporation.  In 2014, in the wake of increasing competition from e-commerce market, Staples began to close some of its locations. In 2015, Staples announced its intent to acquire Office Depot and OfficeMax. However, the purchase was blocked under antitrust grounds due to the consolidation that would result.
After the failed acquisition, Staples began to refocus its operations to downplay its brick-and-mortar outlets, and place more prominence on its B2B supply business. In 2017, after its sale to Sycamore Partners, the company was effectively split into three ""independently managed and capitalized"" entities sharing the Staples name, separating its U.S. retail operations, and Canadian retail operations, from the B2B business.

"
1123,Pentair,10.35,6.449,0.4758,11.857000000000001,1124,Industrials,Other Industrial Equipment,Europe,United Kingdom,United Kingdom,,Randall Hogan,http://www.forbes.com/companies/pentair/,0.0401281943155942,0.0737788804465809,"Pentair plc (PNR) is an American water treatment company incorporated in Ireland with tax residency in UK, with its main U.S. office in Minneapolis, Minnesota. Pentair was founded in the US, with 65% of company's revenue coming from the US and Canada as of 2017. PNR was reorganized in 2014, shifting the corporate domicile from Switzerland to Ireland.On April 30, 2018, PNR announced that it had completed the separation of its Water and Electrical businesses. Now the company's primary focus is on residential, commercial, industrial, municipal and infrastructure and agriculture applications. Its fiscal year 2019 revenues were US$3.0 billion and it employs approximately 9,500 people worldwide."
1124,Netease,17.509,3.614,1.0685,6.337999999999999,1125,Information Technology,Computer Services,Asia,China,China,,Lei Ding,http://www.forbes.com/companies/netease/,0.168586304828021,0.295655783065855,"NetEase, Inc. (simplified Chinese: 网易; traditional Chinese: 網易; pinyin: WǎngYì) is a Chinese Internet technology company providing online services centered on content, community, communications, and commerce. The company was founded in 1997 by Ding Lei. NetEase develops and operates online PC and mobile games, advertising services, email services and e-commerce platforms in China. It is one of the largest Internet and video game companies in the world. The company also owns several pig farms.Some of NetEase's games include the Westward Journey series (Fantasy Westward Journey, Westward Journey Online II, Fantasy Westward Journey II, and New Westward Journey Online II), as well as other games,  such as Tianxia III, Heroes of Tang Dynasty Zero and Ghost II. NetEase also partners with  Blizzard Entertainment to operate local versions of Warcraft III, World of Warcraft, Hearthstone, StarCraft II, Diablo III: Reaper of Souls, Overwatch in China, the RPG game Onmyoji, and the Onmyoji Arena MOBA. They are also developing their first self-developed VR multiplayer online game with an open world setting, which is called Nostos.

"
1125,Fluor,7.556,18.114,0.4125,7.632000000000001,1126,Industrials,Construction Services,North America,United States,Texas,Texas,David Seaton,http://www.forbes.com/companies/fluor/,0.0540487421383648,0.0227724412056972,"Fluor Corporation is an American multinational engineering and construction firm headquartered in Irving, Texas. It is a holding company that provides services through its subsidiaries in the following areas: oil and gas, industrial and infrastructure, government and power. It is the largest engineering & construction company in the Fortune 500 rankings and is listed as 164th overall.Fluor was founded in 1912 by John Simon Fluor as Fluor Construction Company. It grew quickly, predominantly by building oil refineries, pipelines, and other facilities for the oil and gas industry, at first in California, and then in the Middle East and globally. In the late 1960s, it began diversifying into oil drilling, coal mining and other raw materials like lead. A global recession in the oil and gas industry and losses from its mining operation led to restructuring and layoffs in the 1980s. Fluor sold its oil operations and diversified its construction work into a broader range of services and industries.
In the 1990s, Fluor introduced new services like equipment rentals and staffing. Nuclear waste cleanup projects and other environmental work became a significant portion of Fluor's revenues. The company also did projects related to the Manhattan Project, rebuilding after the Iraq War, recovering from Hurricane Katrina and building the Trans-Alaska Pipeline System."
1126,Harley-Davidson,8.91,6.072,0.7328,10.468,1126,Consumer Discretionary,Recreational Products,North America,United States,Wisconsin,Wisconsin,Matt Levatich,http://www.forbes.com/companies/harley-davidson/,0.0700038211692778,0.12068511198946001,"Harley and the Davidsons is a 2016 American television miniseries directed by Ciarán Donnelly and Stephen Kay, and co-written by Nick Schenk, Evan Wright and Seth Fisher which dramatizes the origins of motorcycle manufacturer Harley-Davidson, and how Arthur Davidson founded the company together with his brothers Walter Davidson, Sr. and William A. Davidson, along with their childhood friend William S. Harley.
It stars Robert Aramayo as William Harley, Bug Hall as Arthur Davidson and Michiel Huisman as Walter Davidson, and premiered on the Discovery Channel as a ""three-night event series"" on September 5, 2016."
1127,Moody's,19.250999999999998,3.484,0.9413,5.122999999999999,1128,Consumer Discretionary,Business & Personal Services,North America,United States,New York,New York,Ray Mcdaniel,http://www.forbes.com/companies/moodys/,0.183739996096037,0.270177956371986,"Moody's Investors Service, often referred to as Moody's, is the bond credit rating business of Moody's Corporation, representing the company's traditional line of business and its historical name. Moody's Investors Service provides international financial research on bonds issued by commercial and government entities. Moody's, along with Standard & Poor's and Fitch Group, is considered one of the Big Three credit rating agencies.
The company ranks the creditworthiness of borrowers using a standardized ratings scale which measures expected investor loss in the event of default. Moody's Investors Service rates debt securities in several bond market segments. These include government, municipal and corporate bonds; managed investments such as money market funds and fixed-income funds; financial institutions including banks and non-bank finance companies; and asset classes in structured finance. In Moody's Investors Service's ratings system, securities are assigned a rating from  Aaa to C, with Aaa being the highest quality and C the lowest quality.
Moody's was founded by John Moody in 1909 to produce manuals of statistics related to stocks and bonds and bond ratings. In 1975, the company was identified as a Nationally Recognized Statistical Rating Organization (NRSRO) by the U.S. Securities and Exchange Commission. Following several decades of ownership by Dun & Bradstreet, Moody's Investors Service became a separate company in 2000. Moody's Corporation was established as a holding company."
1128,JG Summit Holdings,12.805,4.875,0.4966,12.751,1129,Industrials,Conglomerates,Asia,Philippines,Philippines,,James Go,http://www.forbes.com/companies/jg-summit-holdings/,0.0389459650223512,0.101866666666667,"JG Summit Holdings, Inc (JGSHI) is one of the largest conglomerates in the Philippines with business interests in air transportation, banking, food manufacturing, hotels, petrochemicals, power generation, publishing, real estate and property development, and telecommunications.  Key subsidiaries include Universal Robina and Cebu Pacific.  Incorporated on November 1990, it was founded by John Gokongwei Jr., one of the wealthiest individuals in Southeast Asia.  In 2010, JGSHI was one of the ten most profitable companies on the Philippine Stock Exchange.

"
1129,Thai Beverage,13.57,5.026,0.7725,5.058,1129,Consumer Staples,Beverages,Asia,Thailand,Thailand,,Thapana Sirivadhanabhakdi,http://www.forbes.com/companies/thai-beverage/,0.152728351126928,0.153700756068444,"Thai Beverage, better known as ThaiBev (Thai: ไทยเบฟ) (SGX: Y92), is Thailand's largest and one of Southeast Asia's largest beverage companies, with distilleries in Thailand, UK, and China. It is owned by Thai Chinese billionaire business magnate Charoen Sirivadhanabhakdi. Listed on the Singapore Stock Exchange, Thai Beverage plc has a market capitalization in excess of US$13 billion.
In January 2013, the firm announced it had succeeded in a US$11.2 billion deal to take over the conglomerate Fraser and Neave, adding to the group's portfolio of assets.

"
1130,Harbin Bank,3.175,3.662,0.7090000000000001,68.506,1131,Financials,Regional Banks,Asia,China,China,,Zhi Guo,http://www.forbes.com/companies/harbin-bank/,0.0103494584415964,0.19361004915346802,"Harbin Bank Co., Ltd. is a Chinese city-based commercial bank (Chinese: 城市商业银行), with its headquarters in Harbin, Heilongjiang Province. It was established in 1997 as Harbin City Commercial Bank, opened its branches in Harbin City only, but changed its name to Harbin Bank in 2007 and has since opened branches in Dalian, Tianjin, Shuangyashan and Jixi. It ranks 4th by Comprehensive competitiveness among Chinese city commercial banks in 2011.

"
1131,Shanghai Construction,4.706,19.508,0.2984,21.901999999999997,1131,Industrials,Construction Services,Asia,China,China,,Zheng Xu,http://www.forbes.com/companies/shanghai-construction/,0.013624326545521002,0.0152962887020709,"Shanghai Construction (Group) Corporation (SCG) is a Chinese construction and engineering company, ranked as the 16th largest construction company in the world based on 2011 revenues.The group's listed arm Shanghai Construction Group Co., Ltd. (SSE: 600170, Chinese: 上海建工集团股份有限公司; lit. 'Shanghai Construction Group, Company Limited by Shares'), was ranked at 1,096th on Forbes Global 2000 List, with a market cap of US$5.5 billion (as of May 2017).The listed company was a constituent of SSE 180 Index and its sub-index SSE MidCap Index.

"
1132,St. James's Place,6.877999999999999,4.756,0.3089,87.244,1133,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,David Bellamy,http://www.forbes.com/companies/st-jamess-place/,0.0035406446288570007,0.0649495374264087,"St. James's Place plc (branded as St. James's Place Wealth Management) is a British multinational wealth management business based in Cirencester, England. It is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index.

"
1133,Delta Electronics,12.06,6.407,0.5894,6.888999999999999,1134,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Chung Li,http://www.forbes.com/companies/delta-electronics/,0.0855566845696037,0.0919931325113158,"Delta Electronics, Inc. (also known as DELTA, Delta Electronics), is a Taiwanese electronics manufacturing company. Its headquarters are in Neihu, Taipei. It is known for its DC industrial and computer fans and for switching power supplies.

"
1134,Mondi,8.985,7.564,0.6653,7.027,1135,Materials,Paper & Paper Products,Europe,United Kingdom,United Kingdom,,David Hathorn,http://www.forbes.com/companies/mondi/,0.0946776718371994,0.0879561078794289,"Mondi plc is a British multinational packaging and paper group employing around 26,000 people with around 100 production sites across more than 30 countries, predominantly in Europe, Russia, North America and South Africa. Group offices are located in Addlestone, Surrey and Vienna, Austria. Mondi is fully integrated across the packaging and paper value chain – from the growing of wood and the manufacturing of pulp and paper (packaging paper and uncoated fine paper), to the conversion of packaging papers into corrugated packaging, industrial bags, extrusion coatings and release liner.  It has listings on the Johannesburg Stock Exchange and the London Stock Exchange and is a constituent of the FTSE 100 Index."
1135,Royal Mail,6.954,14.205,0.4448,10.109,1135,Industrials,Air Courier,Europe,United Kingdom,United Kingdom,,Moya Greene,http://www.forbes.com/companies/royal-mail/,0.0440003956870116,0.0313129179866244,"Royal Mail Group plc is a British multinational postal service and courier company, originally established in 1516 as a department of the English government. The company's subsidiary Royal Mail Group Limited operates the brands Royal Mail (letters) and Parcelforce Worldwide (parcels). General Logistics Systems, an international logistics company, is a wholly owned subsidiary of Royal Mail Group. The group used the name Consignia for a brief period in the early 2000s.
The company provides mail collection and delivery services throughout the UK. Letters and parcels are deposited in post or parcel boxes, or are collected in bulk from businesses and transported to Royal Mail sorting offices. Royal Mail owns and maintains the UK's distinctive red pillar boxes, first introduced in 1852, many of which bear the initials of the reigning monarch. Deliveries are made at least once every day except Sundays and bank holidays at uniform charges for all UK destinations. Royal Mail generally aims to make first class deliveries the next business day throughout the nation.For most of its history, the Royal Mail was a public service, operating as a government department or public corporation. Following the Postal Services Act 2011, a majority of the shares in Royal Mail were floated on the London Stock Exchange in 2013. The UK government initially retained a 30% stake in Royal Mail, but sold its remaining shares in 2015, ending 499 years of state ownership. It is a constituent of the FTSE 250 Index."
1136,SMC,17.322,3.948,0.8553,9.557,1137,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Yoshiyuki Takada,http://www.forbes.com/companies/smc-corp/,0.0894946112796903,0.216641337386018,"SMC Corporation (SMC 株式会社, SMC Kabushiki-gaisha) is a Japanese TOPIX Large 70 company founded in 1959 as Sintered Metal Corporation, which specializes in pneumatic control engineering to support industrial automation.  SMC develops a broad range of control systems and equipment, such as directional control valves, actuators, and air line equipment, to support diverse applications.  SMC's head office is located in Sotokanda, Chiyoda-ku, Tokyo, Japan. The company has a global engineering network, with technical facilities in the United States, Europe and China, as well as Japan.  Key production facilities are located in China and Singapore, and local production facilities are in United States, Mexico, Brazil, Europe, India, Korea and Australia."
1137,Rite Aid,8.414,30.737,0.1655,11.277000000000001,1138,Consumer Staples,Drug Retail,North America,United States,Pennsylvania,Pennsylvania,John Standley,http://www.forbes.com/companies/rite-aid/,0.014675888977565001,0.00538439014868074,"Rite Aid Corporation is an American drugstore chain based in Camp Hill, Pennsylvania. It was founded in 1962 in Scranton, Pennsylvania by Alex Grass under the name Thrif D Discount Center. The company ranked No. 150 in the 2020 Fortune 500 list of the largest United States corporations by total revenue. It is headquartered in Camp Hill, Pennsylvania, near Harrisburg. Rite Aid is the largest drugstore chain on the East Coast and the third largest in the U.S.
Rite Aid began in 1962, opening its first store in Scranton, Pennsylvania; it was called Thrift D Discount Center. After several years of growth, Rite Aid adopted its current name and debuted as a public company in 1968. As of 2021, Rite Aid is publicly traded on the New York Stock Exchange under the symbol RAD. 
 On September 19, 2017, the Federal Trade Commission (FTC) approved a fourth deal agreement for Walgreens to purchase 1,932 stores from Rite Aid for $4.38 billion total.

"
1138,PVH,7.809,8.02,0.5724,10.696,1139,Consumer Discretionary,Apparel/Accessories,North America,United States,New York,New York,Emanuel Chirico,http://www.forbes.com/companies/pvh/,0.0535153328347046,0.0713715710723192,"PVH Corp., formerly known as the Phillips-Van Heusen Corporation, is an American clothing company which owns brands such as Van Heusen, Tommy Hilfiger, Calvin Klein, IZOD, Arrow, Warner's, Olga, True & Co., and Geoffrey Beene. The company also licenses brands such as Kenneth Cole New York and Michael Kors. PVH is partly named after Dutch immigrant John Manning Van Heusen, who in 1910 invented a new process that fused cloth on a curve.

"
1139,Lend Lease Group,5.606,11.078,0.4929,13.884,1140,Financials,Real Estate,Australia,Australia,Australia,,Stephen Mccann,http://www.forbes.com/companies/lend-lease-group/,0.0355012964563526,0.0444935909008846,"Lendlease Group is a multinational construction, property and infrastructure company headquartered in Barangaroo, Sydney, Australia."
1140,RSA Insurance Group,6.876,10.21,0.0993,27.448,1140,Financials,Property & Casualty Insurance,Europe,United Kingdom,United Kingdom,,Stephen Hester,http://www.forbes.com/companies/rsa-insurance-group/,0.00361774992713495,0.00972575905974535,"RSA Insurance Group plc (trading as RSA, formerly Royal and Sun Alliance) is a British multinational general insurance company headquartered in London, England. RSA has major operations in the United Kingdom, Ireland, Scandinavia & Canada. It provides insurance products and services in more than 140 countries through a network of local partners. It has 9 million customers. RSA was formed by the merger of Sun Alliance and Royal Insurance in 1996.
RSA is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index."
1141,Brambles,15.329,5.421,0.5892,7.709,1142,Consumer Discretionary,Business & Personal Services,Australia,Australia,Australia,,Thomas Gorman,http://www.forbes.com/companies/brambles/,0.0764301465819172,0.10868843386829,"Jackie Todd Brambles (previously Sherry-Brambles) (born 1 March 1967), formerly known as Jakki Brambles, is a British journalist, radio DJ and television presenter.

"
1142,Genworth Financial,1.49,8.833,-0.615,106.431,1142,Financials,Diversified Insurance,North America,United States,Virginia,Virginia,Thomas Mcinerney,http://www.forbes.com/companies/genworth-financial/,-0.0057783916340164105,-0.0696252688780709,"Genworth Financial is an S&P 400 insurance company. The firm was founded as The Life Insurance Company of Virginia in 1871. In 1986, Life of Virginia was acquired by Combined Insurance, which became Aon plc in 1987. In 1996, Life of Virginia was sold to GE Capital. In May 2004, Genworth Financial was formed out of various insurance businesses of General Electric in the largest IPO of that year. Genworth Financial is incorporated in Virginia.Genworth Financial has three segments: Retirement & Protection, US Mortgage Insurance, and International. Products and services include life and long-term care insurance, mortgage insurance, and annuities.

"
1143,Abertis,15.032,4.854,-0.9163,27.96,1144,Industrials,Other Transportation,Europe,Spain,Spain,,Francisco Massanet,http://www.forbes.com/companies/abertis/,-0.0327718168812589,-0.18877214668314798,"Abertis Infraestructuras, S.A. (Spanish pronunciation: [aˈβeɾtis imfɾaestɾukˈtuɾas]) is a Spanish worldwide leader corporation in toll road management. Even though most of the toll roads it operates  in Spain are in Catalonia, the company is headquartered in Madrid. The company runs over 8,600 kilometres of toll roads in the world. In October 2018 it was acquired by Italian corporation Atlantia and Spanish firm ACS Group.

"
1144,Arch Capital Group,8.645,4.037,0.5377,23.177,1145,Financials,Property & Casualty Insurance,North America,Bermuda,Bermuda,,Constantine Iordanou,http://www.forbes.com/companies/arch-capital-group/,0.0231997238641757,0.13319296507307402,"Arch Capital Group Ltd. (Arch Capital or ACGL) is a Bermuda-based public limited liability company which writes insurance, reinsurance and mortgage insurance on a worldwide basis, with a focus on specialty lines, the segment of the insurance industry where the more difficult and unusual risks are written. It has operations in Bermuda, the United States, Canada, Europe, and Australia and, in the case of mortgage insurance, Hong Kong.

"
1145,Western Union,9.947000000000001,5.428999999999999,0.8378,9.459,1146,Consumer Discretionary,Business & Personal Services,North America,United States,Colorado,Colorado,Hikmet Ersek,http://www.forbes.com/companies/western-union/,0.0885717306269162,0.154319395837171,"The Western Union Company is an American worldwide financial services and communications company, headquartered in Denver, Colorado. Until it discontinued the service in 2006, Western Union was the leading American company in the business of transmitting telegrams.Western Union has several divisions, with products such as person-to-person money transfer, money orders, business payments, and commercial services. The company offered standard ""Cablegrams"", as well as Candygrams, Dollygrams, and Melodygrams.Western Union, as an industrialized monopoly, dominated the American telegraph industry in both the 19th and 20th centuries."
1146,Legrand,15.133,5.334,0.6106,8.488,1147,Industrials,Electrical Equipment,Europe,France,France,,Gilles Schnepp,http://www.forbes.com/companies/legrand/,0.0719368520263902,0.11447319085114399,"Legrand is a French industrial group historically based in Limoges in the Limousin region.
In 2011, the firm was the largest global producer of switches and sockets, with 20% of the global market, and in cable management (15% of the global market), generating 75% of its turnover internationally.  The group is also expanding its product range in sustainable development and energy saving technologies, an has developed new products for photovoltaic installations and lighting control.

"
1147,Attijariwafa Bank,7.16,3.23,0.4614,41.455,1148,Financials,Regional Banks,Africa,Morocco,Morocco,,Mohamed Kettani,http://www.forbes.com/companies/attijariwafa-bank/,0.0111301411168737,0.14284829721362197,"Attijariwafa Bank is a Moroccan multinational commercial bank and financial services company founded and based in Rabat, Morocco. It is the leading bank in Morocco and the largest commercial bank is part of Royal family in Morocco Alaouite Dynasty's holding company the SNI.
It was established after a merger between Banque Commerciale du Maroc and Wafabank and is headquartered in Casablanca. It is the fourth largest in Africa in 2016.The bank maintains offices in Europe and UK Asia, China, Africa, Paris, Brussels, Madrid, Barcelona, Milan, Shanghai, The Netherlands, Tunisia, Egypt, Senegal, Ghana, Mauritania and Mali. It has been listed on the Casablanca Stock Exchange since 1993.

"
1148,Tenaris,16.229,7.09,-0.0832,14.887,1149,Energy,Oil Services & Equipment,Europe,Luxembourg,Luxembourg,,Paolo Rocca,http://www.forbes.com/companies/tenaris/,-0.0055887687243904105,-0.0117348377997179,"Tenaris S.A.  is a global manufacturer and supplier of steel pipes and related services, primarily for the energy industry with nearly 23,000 employees around the world.  It is a majority-owned  subsidiary company of the Techint Group, which has interests in steel, energy, engineering and construction and industrial equipment.
It is headquartered in Luxembourg and is also a supplier of welded steel pipes for gas pipelines in South America.  It has manufacturing facilities in Argentina, Brazil, Canada, China, Colombia, Italy, Japan, Mexico, Romania, and the US, and customer service centers in over 30 countries. Tenaris has an annual production capacity of 3.3 million tons of seamless, and 2.8 million tons of welded pipes, annual consolidated net sales in excess of US$12.1 billion (2008) and 23,000 employees worldwide.   In 2007 Tenaris bought Hydril and later split the premium connections from pressure control side of the business. The pressure control business was sold to GE Oil and Gas in April 2008.
The company's CEO is Paolo Rocca;In March 2019, Tenaris announced a $1.2 billion deal to acquire IPSCO Tubulars from Russian steelmaker OAO TMK."
1149,Willis Towers Watson,17.104,3.825,0.373,18.839000000000002,1149,Financials,Diversified Insurance,Europe,United Kingdom,United Kingdom,,John Haley,http://www.forbes.com/companies/willis-towers-watson/,0.0197993524072403,0.097516339869281,"Willis Towers Watson Public Limited Company is an Anglo-American, Irish domiciled global multinational risk management, insurance brokerage and advisory company. The firm has roots dating to 1828 and is the third largest insurance broker in the world. On 9 March 2020, Aon announced its acquisition of the company for nearly $30 billion in an all-stock deal that creates the world’s largest insurance broker.

"
1150,AntarChile,4.775,18.079,0.3101,20.473,1151,Financials,Investment Services,South America,Chile,Chile,,Jorge Fouqué,http://www.forbes.com/companies/antarchile/,0.0151467786841205,0.0171524973726423,"AntarChile is the main holding company of the Angelini Group of Companies, one of the largest conglomerates in South America. This company has major investments in various sectors like  industrial, forestry, fisheries and energy.
The origins of AntarChile back to the early 1950s, when arriving in Chile from Italy Gino and Anacleto Angelini brothers and begin to undertake various businesses. In 1956 set in motion Pesquera Eperva Company Ltd. in the Northern Zone, which marks the beginning of the formation of large industrial fishing complex is now a pillar in the regional economy and recognized world leader in its field.In 1986, through Pesquera Eperva Company Ltd. and Pesquera Indo SA Company took control of Petroleos de Chile SA, today Copec 
In 1989 the companies split the operational management and investment, and create societies EMPD Investment SA Indomitable and Investment SA and, through them, retain control of the company Petroleos de Chile SA. Later, in 1994 these companies merged with other investment companies Angelini Group Companies, conforming AntarChile 
Its main objective is to conduct a wide range of investments, noting especially their participation in forest enterprises, manufacture of timber, fuel distribution, production and distribution of energy, shipping and fisheries."
1151,Motorola Solutions,13.199000000000002,5.695,0.608,8.387,1152,Information Technology,Communications Equipment,North America,United States,Illinois,Illinois,Gregory Brown,http://www.forbes.com/companies/motorola-solutions/,0.0724931441516633,0.10676031606672501,"Motorola Solutions, Inc., is an American data communications and telecommunications equipment provider that succeeded Motorola, Inc., following the spinoff of the mobile phone division into Motorola Mobility in 2011. The company is headquartered in Chicago, Illinois.

"
1152,Dover,10.447000000000001,6.8629999999999995,0.5815,8.981,1153,Industrials,Conglomerates,North America,United States,Illinois,Illinois,Robert Livingston,http://www.forbes.com/companies/dover/,0.0647478009130386,0.0847297100393414,"Dover Corporation is an American conglomerate manufacturer of industrial products. Founded in 1955 in New York City, Dover is now based in Downers Grove, Illinois, and employs more than 26,000 people worldwide. Dover's business is divided into five segments; ENGINEERED PRODUCTS, FUELING SOLUTIONS, IMAGING & IDENTIFICATION, PUMPS & PROCESS,  SOLUTIONS, REFRIGERATION & FOOD EQUIPMENT. Each segment holds operating companies that are run like independent companies. Dover is a constituent of the S&P 500 index and trades on the New York Stock Exchange under ""DOV"". Dover is ranked 360th on the Fortune 500. The company relocated its headquarters to Illinois from New York in mid-2010.

"
1153,Experian,17.374000000000002,4.656000000000001,0.674,7.465,1154,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Brian Cassin,http://www.forbes.com/companies/experian/,0.0902880107166778,0.14475945017182099,"Experian plc is an Irish multinational consumer credit reporting company. Experian collects and aggregates information on over 1 billion people and businesses including 235 million individual U.S. consumers and more than 25 million U.S. businesses.Based in Dublin, Ireland, the company operates in 37 countries with offices in Brazil, the United Kingdom, and the United States. The company employs approximately 17,000 people and reported revenue US$5.2 billion for the fiscal year ended in March 2020. It is listed on the London Stock Exchange and is a constituent of the FTSE 100 Index. Experian is a partner in the U.K. government's Verify ID system and USPS Address Validation. It is one of the ""Big Three"" credit-reporting agencies, alongside TransUnion and Equifax.In addition to its credit services, Experian also sells decision analytic and marketing assistance to businesses, including individual fingerprinting and targeting. Its consumer services include online access to credit history and products meant to protect from fraud and identity theft. Like all credit reporting agencies, the company is required by U.S. law to provide consumers with one free credit report every year."
