,Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue,description
1221,Perrigo,23.230999999999998,4.175,0.3465,16.461,1222,Health Care,Pharmaceuticals,Europe,Ireland,Ireland,,Joseph Papa,http://www.forbes.com/companies/perrigo/,0.0210497539639147,0.0829940119760479,"Perrigo Company plc is an American Irish–registered manufacturer of private label over-the-counter pharmaceuticals, and while 70% of Perrigo's net sales are from the U.S. healthcare system, Perrigo is legally headquartered in Ireland for tax purposes, which accounts for 0.60% of net sales.  In 2013, Perrigo completed the 6th-largest U.S. corporate tax inversion in history when it reregistered its tax status to Ireland to avoid U.S. corporate taxes.Perrigo engages in the acquisition (for repricing), manufacture, and sale of consumer healthcare products, generic prescription drugs, and active pharmaceutical ingredients (APIs), primarily in the United States, from its base in Ireland.  On 21 December 2018, Perrigo suffered its biggest one-day share price fall in its history after the Irish Revenue Commissioners issued a tax claim against Perrigo that equated to half of its market value.

"
1222,Vestas Wind Systems,9.769,9.163,0.5196,8.467,1222,Industrials,Electrical Equipment,Europe,Denmark,Denmark,,Anders Runevad,http://www.forbes.com/companies/vestas-wind-systems/,0.0613676626904452,0.0567063188911928,"Vestas Wind Systems A/S is a Danish manufacturer, seller, installer, and servicer of wind turbines that was founded in 1945. The company operates manufacturing plants in Denmark, Germany, The Netherlands, Taiwan, India, Italy, Romania, The United Kingdom, Spain, Sweden, Norway, Australia, China, Brazil, Poland and the United States, and employs more than 25,000 people globally.As of 2013, it is the largest wind turbine company in the world.

"
1223,Starwood Property Trust,5.506,0.715,0.4902,116.09899999999999,1224,,,North America,United States,Connecticut,Connecticut,Barry Sternlicht,http://www.forbes.com/companies/starwood-property-trust/,0.00422225858965194,0.685594405594406,"Starwood Hotels and Resorts Worldwide, Inc. was one of the largest companies that owned, operated, franchised and managed hotels, resorts, spas, residences, and vacation ownership properties. It was acquired by Marriott International in 2016.Starwood had 11 brands and owned, managed, or franchised 1,297 properties comprising 370,000 hotel rooms in approximately 100 countries.Starwood was founded in 1969 as a real estate investment trust. In 1995, it was acquired and reorganized by Barry Sternlicht, who was its chairman until 2005 and founder of the Starwood Capital Group.The company had a business partnership with American Express and a loyalty program.

"
1224,Sun Pharma Industries,38.96,2.786,0.5203,5.11,1225,Health Care,Pharmaceuticals,Asia,India,India,,Dilip Shanghvi,http://www.forbes.com/companies/sun-pharma-industries/,0.10181996086105699,0.186755204594401,"Sun Pharmaceutical Industries Limited (d/b/a Sun Pharma) is an Indian multinational pharmaceutical company headquartered in Mumbai, Maharashtra, that manufactures and sells pharmaceutical formulations and active pharmaceutical ingredients (APIs) primarily in India and the United States. The company offers formulations in various therapeutic areas, such as cardiology, psychiatry, neurology, gastroenterology and diabetology. It also provides APIs such as warfarin, carbamazepine, etodolac, and clorazepate, as well as anti-cancers, steroids, peptides, sex hormones, and controlled substances."
1225,Autoliv,10.610999999999999,9.241,0.4678,7.443,1226,Consumer Discretionary,Auto & Truck Parts,Europe,Sweden,Sweden,,Jan Carlson,http://www.forbes.com/companies/autoliv/,0.062851000940481,0.0506222270317065,"Autoliv Inc. is a Swedish-American automotive safety supplier with sales to all leading car manufacturers worldwide.  Together with its joint ventures, Autoliv has over 67,000 employees in 27 countries, of whom 5700 are involved in research, development and engineering. In addition, the company has 14 technical centers around the world, including 19 test tracks, more than any other automotive safety supplier.
The group is among the largest Tier 1 automotive suppliers in the world, with annual revenues exceeding USD 8 billion, and is part of the Fortune 500, ranking #289 in 2018.Autoliv Inc. is incorporated in Delaware, USA and headquartered in Stockholm, Sweden. The company's shares are listed on the New York Stock Exchange and its Swedish Depository Receipts on the Nasdaq Stockholm.

"
1226,Taisei,6.608,15.328,0.3519,13.548,1226,Industrials,Construction Services,Asia,Japan,Japan,,Takashi Yamauchi,http://www.forbes.com/companies/taisei/,0.0259743135518158,0.0229579853862213,"Taisei Corporation (大成建設株式会社, Taisei Kensetsu kabushiki gaisha) (TYO: 1801) is a Japanese corporation founded in 1873. Its main areas of business are building construction, civil engineering, and real estate development. Taisei's headquarters are located at Shinjuku Center Building in Nishi-Shinjuku, Shinjuku, Tokyo.Taisei has 15 branch offices, 1 technology center, 46 domestic offices, 12 overseas offices, 29 consolidated subsidiaries and 43 affiliated companies accounted for by the equity-method.

"
1227,Metalurgica Gerdau,1.325,18.075,0.0859,23.796,1228,Materials,Iron & Steel,South America,Brazil,Brazil,,André Gerdau,http://www.forbes.com/companies/metalurgica-gerdau/,0.0036098503950243704,0.00475242047026279,"Gerdau is the largest producer of long steel in Latin America, with steel mills in Brazil, Argentina, Canada, Colombia, Dominican Republic, Mexico, Peru, United States, Uruguay and Venezuela. Currently, Gerdau has an installed capacity of 26 million metric tons of steel per year and offers steel for the civil construction, automobile, industrial, agricultural and various sectors.
Gerdau is also the world’s 30th largest steelmaker. It has 337 industrial and commercial units and more than 30,000 employees across 10 countries."
1228,Jeronimo Martins,8.357000000000001,16.82,0.4002,6.2589999999999995,1229,Consumer Staples,Food Retail,Europe,Portugal,Portugal,,Pedro De Castro Soares Dos Santos,http://www.forbes.com/companies/jeronimo-martins/,0.0639399265058316,0.0237931034482759,"Jerónimo Martins SGPS, SA Sociedade Aberta (JM) is a Portuguese corporate group that operates in food distribution and specialised retail. It operates more than 4,400 stores in Portugal, Poland, and Colombia.The group is the majority owner of Jerónimo Martins Retail (JMR), which operates the Pingo Doce super- and hypermarket chain in Portugal. JMR has been run as a 51%-49% joint venture with the Dutch firm Ahold Delhaize since 1982.Jerónimo Martins is listed on Euronext Lisbon, under the code JMT, and is part of the PSI-20 index.

"
1229,Unicharm,16.778,6.974,0.4123,5.831,1230,Consumer Staples,Household/Personal Care,Asia,Japan,Japan,,Takahisa Takahara,http://www.forbes.com/companies/unicharm/,0.0707082833133253,0.0591195870375681,"Unicharm Corporation (ユニ·チャーム株式会社, Yuni Chāmu kabushiki kaisha) is a Japanese company that manufactures disposable hygiene products, household cleaning products, specializing in the manufacture of diapers for both babies and adult incontinence, feminine hygiene products and pet care products.
The company has operations in 80 countries and is a market leader in Asia in baby and feminine care products. It holds the top share of diaper sales in China, India, Indonesia, Vietnam and Thailand. Also its market share is rapidly expanding in India, nearly doubling its sales every two years."
1230,Harbin Bank,3.886,3.343,0.6178,55.468999999999994,1231,Financials,Regional Banks,Asia,China,China,,Guo Zhiwen,http://www.forbes.com/companies/harbin-bank/,0.0111377526185797,0.18480406820221398,"Harbin Bank Co., Ltd. is a Chinese city-based commercial bank (Chinese: 城市商业银行), with its headquarters in Harbin, Heilongjiang Province. It was established in 1997 as Harbin City Commercial Bank, opened its branches in Harbin City only, but changed its name to Harbin Bank in 2007 and has since opened branches in Dalian, Tianjin, Shuangyashan and Jixi. It ranks 4th by Comprehensive competitiveness among Chinese city commercial banks in 2011.

"
1231,NetApp,11.232999999999999,6.223,0.622,9.235,1232,Information Technology,Computer Storage Devices,North America,United States,California,California,Thomas Georgens,http://www.forbes.com/companies/netapp/,0.0673524634542501,0.0999517917403182,"NetApp, Inc. is an American hybrid cloud data services and data management company headquartered in Sunnyvale, California. It has ranked in the Fortune 500 since 2012. Founded in 1992 with an IPO in 1995, NetApp offers hybrid cloud data services for management of applications and data across cloud and on-premises environments.

"
1232,Shizuoka Bank,6.234,1.943,0.4235,91.45700000000001,1232,Financials,Regional Banks,Asia,Japan,Japan,,Katsunori Nakanishi,http://www.forbes.com/companies/shizuoka-bank/,0.00463059142547864,0.21796191456510502,"The Shizuoka Bank Ltd. (株式会社静岡銀行, Kabushiki Gaisha Shizuoka Ginkō) is a Japanese regional bank headquartered in Shizuoka, Shizuoka Prefecture. One of the largest regional banks in Japan, it has over 190 domestic branches, primarily concentrated in the Tokai region between Tokyo and Osaka and overseas offices in Los Angeles, New York, Brussels, Hong Kong, Shanghai, and Singapore."
1233,Espirito Santo Financial,0.271,7.22,-1.1501,119.10799999999999,1234,Financials,Regional Banks,Europe,Luxembourg,Luxembourg,,Roger Hartmann,http://www.forbes.com/companies/espirito-santo-financial/,-0.00965594250596098,-0.15929362880886402,"The Espírito Santo Financial Group (ESFG) is a Portuguese holding company with headquarters in Luxembourg, founded in 1984. The group represents the interests of the Portuguese Espirito Santo Group, which has major investments in Portugal and Europe, Americas, Africa and Asia.
The company is listed on the NYSE Euronext and the London Stock Exchange. The flagship of ESFG is the Banco Espírito Santo(BES), a full-service bank based in Lisbon. The bank has subsidiaries within and outside of the Portuguese-speaking business world. Through its subsidiaries, ESFG provides a series of banking services that are centered in the Banco Espirito Santo. These are general insurance services (Tranquilidade) and health services (BES Saúde).In addition to the Banco Espirito Santo in Portugal, Azores and Madeira, BES has branches in Luanda, as well as branches or offices in São Paulo, Praia, Madrid, London, Frankfurt, Paris, Warsaw, Lausanne, Macau, Panama City, Dubai, Miami, New York City, Caracas and the Cayman Islands.
In May 2014, it was disclosed, in a rights issue document of Banco Espírito Santo, the major shareholder(Espirito Santo International) of the group was in “serious financial condition” and accounting “irregularities"" were found after an external audit was ordered by the Bank of Portugal. ESFG owned 25% of Banco Espírito Santo and Espírito Santo International owned 49% of ESFG. The Government of Portugal and Portugal's biggest bank, Caixa Geral de Depósitos, refused assistance to the group. Long time CEO, Ricardo Salgado resigned in July 2014, on pressure by the Bank of Portugal.Prior to its downfall, it came to public attention that the group had several dealings and associations with corruption and tax avoidance cases, such as the bribery case over the acquisition of submarines and the Panama Papers scandal.The potential of a default of the group's obligations caused great concern among creditors. On 11 July 2014, Banco Espírito Santo, partially owned by ESFG, disclosed that it has a buffer of 2.1 billion euros above the regulatory minimum; enough to cover its exposure to debt in the Espirito Santo Financial Group."
1234,Annaly Capital Management,9.97,-0.115,-0.8421,88.355,1235,Financials,Real Estate,North America,United States,New York,New York,Wellington Denahan,http://www.forbes.com/companies/annaly-capital-management/,-0.0095308697866561,7.32260869565217,"Annaly Capital Management is one of the largest mortgage real estate investment trusts. It is organized in Maryland with its principal office in New York City.The company borrows money, primarily via short term repurchase agreements, and reinvests the proceeds in asset-backed securities. As of December 31, 2019, 93% of the company's assets were mortgage-backed securities issued by either Fannie Mae or Freddie Mac. The company generates profits from the net interest spread between the interest earned from its assets and its borrowing costs, which is amplified from the use of leverage. As of December 31, 2019, the company had a debt-to-equity ratio of 7.2.As of December 31, 2019, the weighted average days to maturity of its repurchase agreements was 65 days.The company is ranked 910th on the Fortune 500.The name of the company came from the name of the area in Ireland that was ruled by the ancestors of the company's founder."
1235,First Quantum Minerals,7.78,3.5389999999999997,0.8440000000000001,17.824,1235,Materials,Diversified Metals & Mining,North America,Canada,Canada,,Philip Pascall,http://www.forbes.com/companies/first-quantum-minerals/,0.0473518850987433,0.23848544786662898,"First Quantum Minerals Ltd. is a Canadian-based mining and metals company whose principal activities include mineral exploration, development and mining. Its main product is copper, which accounts for 80% of revenues as of 2016.First Quantum's common shares are listed for trading on the Toronto Stock Exchange in Canada (symbol ""FM""). Until 2016, First Quantum also maintained a secondary listing on the London Stock Exchange (symbol ""FQM""), in the United Kingdom.

"
1236,Olam International,3.6069999999999998,15.606,0.4597,12.559000000000001,1237,Consumer Staples,Food Processing,Asia,Singapore,Singapore,,Sunny Verghese,http://www.forbes.com/companies/olam-international/,0.0366032327414603,0.0294566192490068,"Olam International is a major food and agri-business company, operating in 60 countries and supplying food and industrial raw materials to over 19,800 customers worldwide. Olam is among the world's largest suppliers of cocoa beans and products, coffee, cotton and rice.

"
1237,Wm Morrison Supermarkets,6.829,27.491999999999997,-1.2441,13.774000000000001,1237,Consumer Staples,Food Retail,Europe,United Kingdom,United Kingdom,,David Potts,http://www.forbes.com/companies/wm-morrison-supermarkets/,-0.09032234644983302,-0.04525316455696201,"Wm Morrison Supermarkets plc, trading as Morrisons, is the fourth largest chain of supermarkets in the United Kingdom, and is headquartered in Bradford, West Yorkshire, England.Founded in 1899 by William Morrison, hence the abbreviation Wm Morrison, it began as an egg and butter stall in Rawson Market, Bradford, England. Until 2004, Morrisons store locations were primarily focused in the North of England, but with the takeover of Safeway in that year, the company's presence increased significantly in the South of England, Wales and Scotland. As of 2016 the company had 494 supermarkets across England, Wales and Scotland, as well as one in Gibraltar.As of April 2019, Morrisons employed 110,000 employees, and served around 11 million customers each week.Morrisons' market share in August 2017 was 10.14%, down 0.86% from 2015—behind Tesco (27.8%), Sainsbury's (15.8%) and Asda (15.3%) but ahead of Aldi (7%).The company is listed on the London Stock Exchange and is part of the FTSE 100 Index of companies.

"
1238,AutoNation,7.375,19.109,0.4187,8.4,1239,Consumer Discretionary,Specialty Stores,North America,United States,Florida,Florida,Michael Jackson,http://www.forbes.com/companies/autonation/,0.0498452380952381,0.0219111413470093,"AutoNation  is an American automotive retailer, which provides new and pre-owned vehicles and associated services in the United States. The company was founded by Wayne Huizenga in 1996, and has more than 360 retail outlets. Based in Fort Lauderdale Florida, the company's current chief executive officer is Cheryl Miller, the previous chief financial officer of the company, who replaced Carl Liebert III on July 23, 2019.

"
1239,Direct Line Insurance,7.164,5.334,0.6135,17.957,1240,Financials,Diversified Insurance,Europe,United Kingdom,United Kingdom,,Paul Geddes,http://www.forbes.com/companies/direct-line-insurance/,0.0341649496018266,0.11501687289088901,"Direct Line Insurance Group plc is a British insurance company based in the United Kingdom, formed in 2012 by the divestment of The Royal Bank of Scotland Group's (RBS) insurance division, through an initial public offering. The company owns a number of insurance subsidiaries, providing various insurance products, including Direct Line and Churchill, Darwin as well as the roadside assistance and vehicle recovery provider Green Flag.
The group is listed on the London Stock Exchange, and is a constituent of the FTSE 250 Index.

"
1240,Guosen Securities,32.773,1.2930000000000001,0.3429,13.47,1241,Financials,Investment Services,Asia,China,China,,Chen Hongqiao,http://www.forbes.com/companies/guosen-securities/,0.025456570155902,0.265197215777262,"Guosen Securities Company Limited (""Guosen Securities"", ""GSEC"" or Chinese: 国信证券) is a Chinese state-owned financial services company headquartered in Shenzhen, China, with more than 70 branches and 11,500 employees nationwide. It has offices in 47 major cities in China including Shenzhen, Beijing, Guangzhou, Foshan, Nanjing, Shanghai, Tianjin and Hong Kong. Guosen Securities provides sales and trading, investment banking, research, asset management, private equity, and other financial services with both institutional and retail clients in China and Hong Kong. It also operates a trading platform called GuoXin TradingStation.The company's heritage can be traced back to 1989, when it was originated from the Shenzhen International Trust and Investment Securities Business Division. In 1996, it became an independent corporation and was renamed as Guosen Securities. As of 2011, 40% of its shares are held by Shenzhen International Holdings as the major shareholder, an investment holding institution jointly owned by Shenzhen provincial government and Cheung Kong Holdings.In 2011, Guosen Securities gained the second largest market share of 8.8 percent in domestic equity offerings and the 18th market share of 0.9 percent in global equity offerings.

"
1241,Sharp,3.4819999999999998,27.023000000000003,-0.1258,18.422,1242,Consumer Discretionary,Consumer Electronics,Asia,Japan,Japan,,Kozo Takahashi,http://www.forbes.com/companies/sharp/,-0.00682879166214309,-0.0046552936387521705,"Sharp Corporation (シャープ株式会社, Shāpu Kabushiki-gaisha) is a Japanese multinational corporation that designs and manufactures electronic products, headquartered in Sakai-ku, Sakai, Osaka Prefecture. Since 2016 it has been majority owned by the Taiwan-based Foxconn Group. Sharp employs more than 50,000 people worldwide. The company was founded in September 1912 in Tokyo and takes its name from one of its founder's first inventions, the Ever-Sharp mechanical pencil, which was invented by Tokuji Hayakawa in 1915.

"
1242,BPI,9.052999999999999,1.5090000000000001,0.4064,32.433,1243,Financials,Regional Banks,Asia,Philippines,Philippines,,Cezar Consing,http://www.forbes.com/companies/bpi/,0.0125304473838374,0.269317428760769,"The British Phonographic Industry (BPI) Ltd is the British recorded music industry's trade association. It runs The BRIT Awards, The Classic BRIT Awards, National Album Day, is home to the Mercury Prize, and co-owns the Official Charts Company with the Entertainment Retailers Association, and awards UK music sales through the BRIT Certified Awards."
1243,Markel,10.797,5.129,0.313,25.2,1244,Financials,Diversified Insurance,North America,United States,Virginia,Virginia,Alan Kirshner,http://www.forbes.com/companies/markel/,0.0124206349206349,0.0610255410411386,"Markel Corporation is a holding company for insurance, reinsurance, and investment operations around the world. Headquartered in Richmond, Virginia and founded in 1930, Markel reports its ongoing underwriting operations in three segments, and products originate from three insurance divisions and one reinsurance division. Through Markel Ventures, they allocate capital to invest in opportunities outside of insurance.

"
1244,Molson Coors Brewing,14.288,4.146,0.514,13.995999999999999,1245,Consumer Staples,Beverages,North America,United States,Colorado,Colorado,Mark Hunter,http://www.forbes.com/companies/molson-coors-brewing/,0.0367247785081452,0.12397491558128301,"The Molson Coors Beverage Company, commonly known as Molson Coors, is a multinational drink and brewing company headquartered in Chicago in the United States.
Molson Coors was formed in 2005 through the merger of Molson of Canada, and Coors of the United States.In 2016, Molson Coors acquired the full global brand portfolio of Miller Brewing Company for approximately US$12 billion. The agreement made Molson Coors the world's third largest brewer at the time.Molson Coors is a publicly traded company on both the New York Stock Exchange and Toronto Stock Exchange.

"
1245,OMRON,9.687999999999999,7.8870000000000005,0.5814,5.87,1246,Information Technology,Electronics,Asia,Japan,Japan,,Yoshihito Yamada,http://www.forbes.com/companies/omron/,0.099045996592845,0.0737162419170787,"Omron Corporation (オムロン株式会社, Omuron Kabushiki-gaisha), styled as OMRON, is a Japanese electronics company based in Kyoto, Japan. Omron was established by Kazuma Tateishi (立石一真) in 1933 (as the Tateishi Electric Manufacturing Company) and incorporated in 1948.
The company originated in an area of Kyoto called ""Omuro (御室)""(ja), from which the name ""Omron"" was derived. Prior to 1990, the corporation was known as Omron Tateishi Electronics. During the 1980s and early 1990s, the company motto was: ""To the machine the work of machines, to man the thrill of further creation"".
Omron's primary business is the manufacture and sale of automation components, equipment and systems, but it is generally known for medical equipment such as digital thermometers, blood pressure monitors and nebulizers. Omron developed the world's first electronic ticket gate, which was named an IEEE Milestone in 2007, and was one of the first manufacturers of automated teller machines (ATM) with magnetic stripe card readers.Omron Oilfield & Marine is a provider of AC and DC drive systems and custom control systems for oil and gas and related industries.
Omron was named one of Thomson Reuters Top 100 Global Innovators in 2013."
1246,Hindustan Petroleum,3.5639999999999996,36.084,0.1788,16.561,1247,Energy,Oil & Gas Operations,Asia,India,India,,Nishi Vasudeva,http://www.forbes.com/companies/hindustan-petroleum/,0.0107964494897651,0.0049551047555703295,"Hindustan Petroleum Corporation Limited (HPCL) is an Indian public sector oil and gas company. It is a subsidiary of ONGC with its headquarters in Mumbai, Maharashtra. It has a 25% market-share in India among public sector undertakings (PSUs) coupled with a strong marketing infrastructure. Its parent company is ONGC which owns a 51.11% stake in the company. The company is ranked 367th on the Fortune Global 500 list of the world's biggest corporations as of 2016. HPCL was removed from NIFTY 50 INDEX in March 2019  On 24 October 2019, the company became a Maharatna PSU."
1247,Asahi Glass,7.749,12.738,0.1503,17.326,1248,Materials,Construction Materials,Asia,Japan,Japan,,Takuya Shimamura,http://www.forbes.com/companies/asahi-glass/,0.00867482396398476,0.0117993405558172,"AGC Inc. (AGC株式会社, AGC kabushiki gaisha), formerly Asahi Glass Co., Ltd., is a Japanese global glass manufacturing company, headquartered in Tokyo. It is the largest glass company in the world and one of the core Mitsubishi companies. 
The company is listed on the Tokyo Stock Exchange and is a constituent of the TOPIX and Nikkei 225 stock indices.
Asahi Glass was named one of Thomson Reuters Top 100 Global Innovators in 2013.On July 1, 2018, it was renamed to AGC Inc.

"
1248,Manpower,6.791,20.759,0.4276,7.182,1249,Consumer Discretionary,Business & Personal Services,North America,United States,Wisconsin,Wisconsin,Jonas Prising,http://www.forbes.com/companies/manpower/,0.0595377332219437,0.0205982947155451,"ManpowerGroup (formerly known as Manpower Inc.) is a Fortune 500 American multinational corporation headquartered in Milwaukee, Wisconsin. Founded in 1948 by Elmer Winter and Aaron Scheinfeld, ManpowerGroup is the third-largest staffing firm in the world behind Swiss firm Adecco and Dutch firm Randstad. The company provides administrative & support services, professional services, and business services through its four primary brands: Manpower (contingent staffing & permanent recruitment), Experis (professional resourcing and project-based solutions), Right Management (career management, workforce consulting, and training & development), and ManpowerGroup Solutions (managed services and outsourcing).

"
1249,Thai Beverage,14.584000000000001,4.9910000000000005,0.6682,5.228,1250,Consumer Staples,Beverages,Asia,Thailand,Thailand,,Thapana Sirivadhanabhakdi,http://www.forbes.com/companies/thai-beverage/,0.127811782708493,0.133880985774394,"Thai Beverage, better known as ThaiBev (Thai: ไทยเบฟ) (SGX: Y92), is Thailand's largest and one of Southeast Asia's largest beverage companies, with distilleries in Thailand, UK, and China. It is owned by Thai Chinese billionaire business magnate Charoen Sirivadhanabhakdi. Listed on the Singapore Stock Exchange, Thai Beverage plc has a market capitalization in excess of US$13 billion.
In January 2013, the firm announced it had succeeded in a US$11.2 billion deal to take over the conglomerate Fraser and Neave, adding to the group's portfolio of assets.

"
1250,PVH,9.024,8.241,0.439,10.932,1251,Consumer Discretionary,Apparel/Accessories,North America,United States,New York,New York,Emanuel Chirico,http://www.forbes.com/companies/pvh/,0.0401573362605196,0.0532702341948793,"PVH Corp., formerly known as the Phillips-Van Heusen Corporation, is an American clothing company which owns brands such as Van Heusen, Tommy Hilfiger, Calvin Klein, IZOD, Arrow, Warner's, Olga, True & Co., and Geoffrey Beene. The company also licenses brands such as Kenneth Cole New York and Michael Kors. PVH is partly named after Dutch immigrant John Manning Van Heusen, who in 1910 invented a new process that fused cloth on a curve.

"
1251,Brambles,13.831,5.53,0.5935,7.706,1252,Consumer Discretionary,Business & Personal Services,Australia,Australia,Australia,,Thomas Gorman,http://www.forbes.com/companies/brambles/,0.0770179081235401,0.107323688969259,"Jackie Todd Brambles (previously Sherry-Brambles) (born 1 March 1967), formerly known as Jakki Brambles, is a British journalist, radio DJ and television presenter.

"
1252,Areva,3.522,11.057,-6.412000000000001,36.205,1253,Utilities,Diversified Utilities,Europe,France,France,,Philippe Knoche,http://www.forbes.com/companies/areva/,-0.17710261013672102,-0.579904133128335,"Areva S.A. was a French multinational group specializing in nuclear power and renewable energy headquartered in Paris, France. Before its 2016 corporate restructuring, Areva was majority-owned by the French state through the French Alternative Energies and Atomic Energy Commission (54.37%), Banque publique d'investissement (3.32%), and Agence des participations de l'État (28.83%). Électricité de France, of which the French government has a majority ownership stake, owned 2.24%; Kuwait Investment Authority owned 4.82% as the second largest shareholder after the French state. The company was listed at the European stock exchange Euronext.
As a part of the restructuring program following its insolvency, Areva sold out or discontinued its renewable energy businesses, sold its reactors business subsidiary Areva NP (now: Framatome) to EDF and its nuclear propulsion and research reactors subsidiary Areva TA (now: Technicatome) to Agence des participations de l'État, and separated its nuclear cycle business into a separate company New Areva (later: Orano). As a result, Areva S.A. became wholly state-owned by the French government, remaining responsible only for the liabilities related to the Olkiluoto 3 project in Finland and holding a 40% stake in Orano.

"
1253,United Utilities,9.558,2.833,0.5873,17.407,1253,Utilities,Diversified Utilities,Europe,United Kingdom,United Kingdom,,Steven Mogford,http://www.forbes.com/companies/united-utilities/,0.033739300281496,0.20730674196964302,"United Utilities Group plc (UU), the United Kingdom's largest listed water company, was founded in 1995 as a result of the merger of North West Water and NORWEB. The group manages the regulated water and waste water network in North West England, which includes Cumbria, Greater Manchester, Lancashire, Merseyside, most of Cheshire and a small area of Derbyshire, which have a combined population of more than seven million.The United Utilities Group was the electricity distribution network operator for the North West until 2010, when its electricity subsidiary was sold to Electricity North West. United Utilities' headquarters are in Warrington and the company has more than 5,000 direct employees. Its shares are listed on the London Stock Exchange and the FTSE 100 Index.
North West England is the wettest region in England, and water hardness across the region is soft to very soft."
1254,Keurig Green Mountain,18.633,4.707,0.5929,4.776,1255,,,North America,United States,Vermont,Vermont,Brian Kelley,http://www.forbes.com/companies/keurig-green-mountain/,0.124141541038526,0.125961334183132,"Keurig Dr Pepper Inc., formerly Keurig Green Mountain (2014–2018) and originally Green Mountain Coffee Roasters (1981–2014), is a publicly traded American beverage and beverage-maker conglomerate with headquarters in Burlington, Massachusetts. Its east-coast division sells coffee and other beverages, and Keurig brewers. As of July 2018, the newly merged conglomerate also sells sodas, juices, and other soft drinks via its Dr Pepper Snapple (also called Dr. Pepper/7up Inc.) division based in Texas.
In its east-coast division, originally founded in 1981, the company sources, produces, and sells coffee, hot cocoa, teas, and other beverages under various brands in portion packs for its Keurig brewing systems; and sells coffee beans and ground coffee in bags and fractional packs. It sells many of these beverage varieties in Keurig K-Cup single-serve pods, and as of 2017 offers Vue, K-Carafe, and K-Mug pods as well. Through its own and its partnership licensed brands, the east-coast division offers over 400 different varieties of coffee and other beverage selections. These include coffees that are certified organic, Fair Trade Certified, specialty blends, and flavored coffees and beverages.
Begun as a small specialty coffee roaster and store in Vermont in 1981, and after regional and national expansion in the late 1980s and an IPO in 1993, Green Mountain Coffee Roasters completed its acquisition of the brewing-machine manufacturer Keurig, Inc. in 2006, enabling rapid growth through the high-margin sales of its many varieties of single-serve K-Cup pods for home and office use. GMCR changed its name to Keurig Green Mountain in March 2014. Its Canadian business unit subsidiary operates as Keurig Canada Inc.
A publicly traded company from 1993 through 2015, Keurig Green Mountain was acquired by a group of investors led by JAB Holding Company in March 2016 for $13.9 billion in cash. Keurig Green Mountain became a privately held company for two years, and was an independent entity run by its pre-existing management team and a new CEO.On July 9, 2018, Keurig Green Mountain acquired the Dr Pepper Snapple Group in an $18.7 billion deal. The combined company was renamed Keurig Dr Pepper, and traded publicly again on the New York Stock Exchange under the ticker ""KDP"" until 2020 when it switched to NASDAQ. Shareholders of Dr Pepper Snapple Group own 13% of the combined company, with Keurig shareholder Mondelez International owning 13% to 14% of that fraction. JAB Holdings owns the remaining 67%.

"
1255,UC Rusal,9.544,9.357000000000001,0.2927,14.69,1255,Materials,Aluminum,Asia,Russia,Russia,,Vladislav Soloviev,http://www.forbes.com/companies/uc-rusal/,0.019925119128658998,0.0312813936090627,"United Company RUSAL, international public joint-stock company (Russian: МКПАО «ОК РУСАЛ», romanized: MKPAO «ОК RUSAL») is the world's second largest aluminium company by primary production output (as of 2016). It was the largest until overtaken by China Hongqiao Group in 2015. UC RUSAL accounts for almost 9% of the world's primary aluminium output and 9% of the world's alumina production.
The United Company was formed by the merger of RUSAL (Russkiy alyuminiy) (Russian: Русский алюминий), SUAL, and the alumina assets of Glencore, completed in March 2007. According to its own statistics, UC Rusal accounts for 6.2% of the world's primary aluminium output and 6.5% of the world's alumina production, while operating assets in 13 countries over five continents, employing over 61,000 people across its international operations and offices.The company is incorporated in Jersey, where it has its financial centre, but its headquarters are in Moscow, Russian Federation. UC Rusal is a public limited company and its shares are traded on the Moscow Stock Exchange, Hong Kong Stock Exchange and European Stock Exchange. Since 25 September 2020, the company changed its place of registration from Jersey to Kaliningrad, Russia.By November 2018, Rusal's net income reached $1.54 billion.

"
1256,CJ Corp,4.477,18.593,0.1987,20.961,1257,Consumer Staples,Food Processing,Asia,South Korea,South Korea,,Chae-Wook Lee,http://www.forbes.com/companies/cj-corp/,0.00947950956538333,0.0106868176195342,"CJ Group (Korean: 씨제이㈜) is a South Korean conglomerate holding company headquartered in Seoul. It comprises numerous businesses in various industries of food and food service, pharmaceutics and biotechnology, entertainment and media, home shopping and logistics. CJ Group was originally a branch of Samsung until it separated in the 1990s.CJ comes from 'Cheil Jedang' (Hangul: 제일 제당), which can literally mean ""first sugar manufacture"", the industry where it originally started.
Notable CJ subsidiaries include CJ Cheil Jedang (Food and Beverage), CJ Korea Express (Logistics), CJ Olive Networks (Health & Beauty Stores & IT), CJ ENM (Entertainment and Retail), and CJ CGV (Cinema Chain)."
